code_ucd	code_ucd_precedent	code_ucd_suivant	top_inscription	laboratoire	date_source_doc	type_source_doc	date_maj	libelle_long_ucd	conditionnement	observation	etat	rh	ph	pih	sp	ps	libelle_court_specialite	libelle_long_rcp	code_forme	libelle_forme	code_forme_complement	libelle_forme_complement	dosage	unite_dosage	voie_administration	code_atc	libelle_atc	code_ephmra	libelle_ephmra
9217600			0	MYLAN SAS	2009-11-10	JO	2009-12-30	CISPLATINE MYLAN 25 MG/25 ML	solution a diluer pour perfusion en flacon de 25 ml	NA	D	N	O	N	O	O	CISPLATINE MYL 25 MG SOL INJ	CISPLATINE MYLAN 25 mg/25 ml, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XA01	CISPLATINE	L01X2	DERIVES DU PLATINE
9217617			0	MYLAN SAS	2009-11-10	JO	2009-12-30	CISPLATINE MYLAN 1 MG/ML	solution a diluer pour perfusion en flacon de 50 ml	NA	D	N	O	N	O	O	CISPLATINE MYL 50 MG/50 ML SOL INJ	CISPLATINE MYLAN 50 MG/50 ML, SOLUTION A DILUER POUR PERFUSION	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XA01	CISPLATINE	L01X2	DERIVES DU PLATINE
9217741			0	PFIZER HOLDING FRANCE	2009-04-29	JO	2009-12-30	SOLUMEDROL 1 G	Poudre et solvant pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	O	O	N	N	N	SOLUMEDROL 1000 MG PDR ET SOL INJ	SOLUMEDROL 1000 MG, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	612	POUDRE	7.5000	MG	ORALE	H02AB04	METHYLPREDNISOLONE	H02A1	CORTICOSTEROIDES INJECTABLES NON ASSOCIES
9218203			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	CEFOTAXIME MERCK 1 G	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	O	N	N	N	CEFOTAXIME MYL 1G PDR INJ FL 10 ML	CEFOTAXIME MYLAN 1 G, POUDRE POUR SOLUTION INJECTABLE (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE				J01DD01	CEFOTAXIME	J01D2	CEPHALOSPORINES INJECTABLES
9218226			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	CEFOTAXIME MERCK 2 G	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	S	N	O	N	N	N	CEFOTAXIME MYL 2G PDR INJ FL 10 ML	CEFOTAXIME MYLAN 2 G, POUDRE POUR SOLUTION INJECTABLE (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE				J01DD01	CEFOTAXIME	J01D2	CEPHALOSPORINES INJECTABLES
9218232			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	CEFOTAXIME MERCK 500 MG	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	O	N	N	N	CEFOTAXIME MYL 0,5G PDR INJ	CEFOTAXIME MYLAN 500 MG, POUDRE POUR SOLUTION INJECTABLE (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE				J01DD01	CEFOTAXIME	J01D2	CEPHALOSPORINES INJECTABLES
9218261			0	GILEAD SCIENCES	2017-01-12	JO	2017-01-16	AMBISOME 50 mg	poudre pour suspension de liposomes pour perfusion en flacon de 15 ml	NA	D	N	O	N	N	N	AMBISOME 50MG PDR INJ	AMBISOME 50 MG, POUDRE POUR SUSPENSION DE LIPOSOMES POUR PERFUSION	44	POUDRE	313	LIPOSOME POUDRE POUR SUSPENSION INJECTAB	35.0000	MG	INJECTABLE	J02AA01	AMPHOTERICINE B	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9218605			0	MYLAN SAS	2009-11-10	JO	2009-12-30	CARBOPLATINE MYLAN 10 MG/ML	solution pour perfusion en flacon de 15 ml	NA	D	N	O	N	O	O	CARBOPLATINE MYL 150 MG/15ML SOL INJ	CARBOPLATINE MYLAN 10 MG/ML, SOLUTION POUR PERFUSION	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01XA02	CARBOPLATINE	L01X2	DERIVES DU PLATINE
9218611			0	MYLAN SAS	2009-11-10	JO	2009-12-30	CARBOPLATINE MYLAN 10 MG/ML	solution pour perfusion en flacon de 45 ml	NA	D	N	O	N	O	O	CARBOPLATINE MYL 450 MG/45ML SOL INJ	CARBOPLATINE MYLAN 10 MG/ML, SOLUTION POUR PERFUSION	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01XA02	CARBOPLATINE	L01X2	DERIVES DU PLATINE
9218628			0	MYLAN SAS	2009-11-10	JO	2009-12-30	CARBOPLATINE MYLAN 10 MG/ML	solution pour perfusion en flacon de 5 ml	NA	D	N	O	N	O	O	CARBOPLATINE MYL 50 MG/5ML SOL INJ	CARBOPLATINE MYLAN 10 MG/ML, SOLUTION POUR PERFUSION	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01XA02	CARBOPLATINE	L01X2	DERIVES DU PLATINE
9219390			0	SCHERING-PLOUGH	2015-02-24	JO	2015-02-26	ETHYOL 50 mg/ml	poudre pour solution pour perfusion en flacon de 375 mg	NA	S	N	O	N	O	O	ETHYOL 50MG/ML PDR INJ FL 375MG	ETHYOL 50 MG/ML, POUDRE POUR SOLUTION POUR PERFUSION	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				V03AF05	AMIFOSTINE	V03D	MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE
9219467			0	BRISTOL MYERS SQUIBB	2017-02-22	JO	2017-02-28	TAXOL 6 mg/ml	solution a diluer pour perfusion en flacon de 50 ml	NA	S	N	O	N	O	O	TAXOL 300 MG SOL INJ	TAXOL 300 MG/50 ML, SOLUTION A DILUER POUR PERFUSION	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CD01	PACLITAXEL	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9219740			0	SANOFI AVENTIS FRANCE	2018-11-28	JO	2018-12-04	CEREZYME 400 U	poudre pour solution a diluer pour perfusion	NA	D	N	O	N	N	N	CEREZYME 400U PDR INJ	CEREZYME 400 U, POUDRE POUR SOLUTION A DILUER POUR PERFUSION	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION	300.0000	U	INJECTABLE	A16AB02	IMIGLUCERASE	A16A	AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME
9220097			0	ROCHE	2018-08-14	JO	2018-08-20	HERCEPTIN 150 mg	poudre pour solution a diluer pour perfusion	NA	D	N	O	N	O	O	HERCEPTIN 150 MG PDR SOL INJ	HERCEPTIN 150 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01XC03	TRASTUZUMAB	L01G	ANTICORPS MONOCLONAUX ANTICANCEREUX
9220275			0	TEVA CLASSICS	2009-04-29	JO	2009-12-30	CISPLATINE TEVA 1 mg/1 ml	solution pour perfusion en flacon de 100 ml	NA	D	N	O	N	O	O	CISPLATINE TVC 100 MG/100 ML SOL INJ	CISPLATINE TEVA 1 MG/1 ML, SOLUTION POUR PERFUSION	48	SOLUTION	296	SOLUTION POUR PERFUSION				L01XA01	CISPLATINE	L01X2	DERIVES DU PLATINE
9220306			0	SWEDISH ORPHAN BIOVITRUM	2018-11-08	JO	2018-11-08	FERRIPROX 500 mg	comprime pellicule	Voir JO du 08/11/2018 pour indications therapeutiques remboursables	D	N	N	O	O	O	FERRIPROX 500MG CPR	FERRIPROX 500 MG, comprime pellicule	15	COMPRIME	307	SECABLE COMPRIME PELLICULE BISECABLE				V03AC02	DEFERIPRONE	V03F	AGENTS CHELATEURS DU FER
9220861			0	ROCHE	2009-04-29	JO	2009-12-30	ROFERON-A 3 M UI/0,5 ml	solution injectable en seringue preremplie de 0,5 ml	NA	D	N	N	O	N	N	ROFERON A 3 MUI SOL INJ SER	ROFERON-A 3 millions d'unites internationales (MUI), solution injectable en seringue preremplie	48	SOLUTION	295	SOLUTION INJECTABLE	2.0000	MU	INJECTABLE	L03AB04	INTERFERON ALFA-2A	L03B1	INTERFERONS, ALPHA
9220878			0	ROCHE	2009-04-29	JO	2009-12-30	ROFERON-A 4,5 M UI/0,5 ml	solution injectable en seringue preremplie de 0,5 ml	NA	D	N	N	O	N	N	ROFERON A 4,5MUI SOL INJ SER	ROFERON-A 4,5 millions d'unites internationales (MUI), solution injectable en seringue preremplie	48	SOLUTION	295	SOLUTION INJECTABLE	2.0000	MU	INJECTABLE	L03AB04	INTERFERON ALFA-2A	L03B1	INTERFERONS, ALPHA
9220884			0	ROCHE	2009-04-29	JO	2009-12-30	ROFERON-A 6 M UI/0,5 ml	solution injectable en seringue preremplie de 0,5 ml	NA	D	N	N	O	N	N	ROFERON A 6MUI SOL INJ SER	ROFERON-A 6 millions d'unites internationales (MUI), solution injectable en seringue preremplie	48	SOLUTION	295	SOLUTION INJECTABLE	2.0000	MU	INJECTABLE	L03AB04	INTERFERON ALFA-2A	L03B1	INTERFERONS, ALPHA
9220890			0	ROCHE	2009-04-29	JO	2009-12-30	ROFERON-A 9 M UI/0,5 ml	solution injectable en seringue preremplie de 0,5 ml	NA	D	N	N	O	N	N	ROFERON A 9MUI SOL INJ SER	ROFERON-A 9 millions d'unites internationales (UI), solution injectable en seringue preremplie	48	SOLUTION	295	SOLUTION INJECTABLE	2.0000	MU	INJECTABLE	L03AB04	INTERFERON ALFA-2A	L03B1	INTERFERONS, ALPHA
9221984			0	SCHERING-PLOUGH	2009-04-29	JO	2009-12-30	VIRAFERONPEG 100 mcg/0,5 ml	poudre et solvant pour solution injectable	NA	S	N	N	O	O	O	VIRAFERONPEG 0,100MG/0,5ML INJ	VIRAFERONPEG 100 MICROGRAMMES, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				L03AB10	PEGINTERFERON ALFA-2B	L03B1	INTERFERONS, ALPHA
9221990			0	SCHERING-PLOUGH	2009-04-29	JO	2009-12-30	VIRAFERONPEG 120 mcg/0,5 ml	poudre et solvant pour solution injectable	NA	S	N	N	O	O	O	VIRAFERONPEG 0,120MG/0,5ML INJ	VIRAFERONPEG 120 MICROGRAMMES, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				L03AB10	PEGINTERFERON ALFA-2B	L03B1	INTERFERONS, ALPHA
9222009			0	SCHERING-PLOUGH	2009-04-29	JO	2009-12-30	VIRAFERONPEG 150 mcg/0,5 ml	poudre et solvant pour solution injectable	NA	S	N	N	O	O	O	VIRAFERONPEG 0,150MG/0,5ML INJ	VIRAFERONPEG 150 MICROGRAMMES, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	87	SOLVANT	314	POUDRE ET SOLVANT POUR SOLUTION INJ				L03AB10	PEGINTERFERON ALFA-2B	L03B1	INTERFERONS, ALPHA
9222015			0	SCHERING-PLOUGH	2009-04-29	JO	2009-12-30	VIRAFERONPEG 50 mcg/0,5 ml	poudre et solvant pour solution injectable	NA	S	N	N	O	O	O	VIRAFERONPEG 0,050MG/0,5ML INJ + NEC	VIRAFERONPEG 50 MICROGRAMMES, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				L03AB10	PEGINTERFERON ALFA-2B	L03B1	INTERFERONS, ALPHA
9222021			0	SCHERING-PLOUGH	2009-04-29	JO	2009-12-30	VIRAFERONPEG 80 mcg/0,5 ml	poudre et solvant pour solution injectable	NA	S	N	N	O	O	O	VIRAFERONPEG 0,080MG/0,5ML INJ	VIRAFERONPEG 80 MICROGRAMMES, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				L03AB10	PEGINTERFERON ALFA-2B	L03B1	INTERFERONS, ALPHA
9222222			0	MYLAN SAS	2015-10-15	JO	2015-10-16	AMIKACINE MYLAN 1 G	Poudre pour solution injectable en flacon	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	O	N	N	N	AMIKACINE MYL 1G PDR INJ	AMIKACINE MYLAN 1 G, POUDRE POUR SOLUTION INJECTABLE EN FLACON	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE				J01GB06	AMIKACINE	J01K	AMINOSIDES
9222647			0	TEVA CLASSICS	2009-06-19	JO	2009-12-30	DOXORUBICINE CHLORHYDRATE TEVA 0,2 P. 100 (10 mg/5 ml)	solution injectable en flacon	NA	D	N	O	N	O	O	DOXORUBICINE TVC 10 MG SOL INJ	DOXORUBICINE TEVA 10 MG/5 ML, SOLUTION INJECTABLE	48	SOLUTION	295	SOLUTION INJECTABLE				L01DB01	DOXORUBICINE	L01D	ANTIBIOTIQUES ANTINEOPLASIQUES
9222676			0	TEVA CLASSICS	2009-06-19	JO	2009-12-30	DOXORUBICINE CHLORHYDRATE TEVA 0,2 P. 100 (200 mg/100 ml)	solution injectable en flacon	NA	D	N	O	N	O	O	DOXORUBICINE TVC 200 MG INJ	DOXORUBICINE TEVA 200 MG/100 ML, SOLUTION INJECTABLE	48	SOLUTION	295	SOLUTION INJECTABLE				L01DB01	DOXORUBICINE	L01D	ANTIBIOTIQUES ANTINEOPLASIQUES
9222682			0	TEVA CLASSICS	2009-06-19	JO	2009-12-30	DOXORUBICINE CHLORHYDRATE TEVA 0,2 P. 100 (50 mg/25 ml)	solution injectable en flacon	NA	D	N	O	N	O	O	DOXORUBICINE TVC 50 MG SOL INJ	DOXORUBICINE TEVA 50 MG/25 ML, SOLUTION INJECTABLE	48	SOLUTION	295	SOLUTION INJECTABLE				L01DB01	DOXORUBICINE	L01D	ANTIBIOTIQUES ANTINEOPLASIQUES
9223078			0	MERCK SHARP & DOHME-CHIBRET	2009-04-29	JO	2009-12-30	DEXAMETHASONE MERCK 20 MG/5 ML	Solution injectable en ampoule	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	DEXAMETHASONE MYL 20 MG SOL INJ	DEXAMETHASONE MYLAN 20 mg/5 ml, solution injectable en ampoule	48	SOLUTION	295	SOLUTION INJECTABLE	1.5000	MG	ORALE	H02AB02	DEXAMETHASONE	H02A1	CORTICOSTEROIDES INJECTABLES NON ASSOCIES
9223084			0	MERCK SHARP & DOHME-CHIBRET	2009-04-29	JO	2009-12-30	DEXAMETHASONE MERCK 4 MG/1 ML	Solution injectable en ampoule	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	DEXAMETHASONE MYL 4MG SOL INJ	DEXAMETHASONE MYLAN 4 mg/1 ml, solution injectable en ampoule	48	SOLUTION	295	SOLUTION INJECTABLE	1.5000	MG	ORALE	H02AB02	DEXAMETHASONE	H02A1	CORTICOSTEROIDES INJECTABLES NON ASSOCIES
9223109			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	NALOXONE MERCK 0,4 MG/ML	Solution injectable en ampoule	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	NALOXONE MYL 0,4 MG SOL INJ	NALOXONE MYLAN 0,4 mg/1 ml, solution injectable en ampoule	48	SOLUTION	295	SOLUTION INJECTABLE				V03AB15	NALOXONE	N07F	MEDICAMENTS CONTRE LA DEPENDANCE OPIOIDE
9223730			0	ROCHE	2009-04-29	JO	2009-12-30	VIRACEPT 250 mg	comprime pellicule	NA	S	N	N	O	N	N	VIRACEPT 250MG CPR PELLICULE	VIRACEPT 250 MG, COMPRIME PELLICULE	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE				J05AE04	NELFINAVIR	J05C2	INHIBITEURS DE PROTEASE
9224698			0	MYLAN SAS	2009-11-10	JO	2009-12-30	ETOPOSIDE MYLAN 20 MG/ML	solution a diluer pour perfusion en flacon de 10 ml	NA	D	N	O	N	O	O	ETOPOSIDE MYL 200 MG SOL INJ	ETOPOSIDE MYLAN 200 MG/10 ML, SOLUTION A DILUER POUR PERFUSION	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01CB01	ETOPOSIDE	L01C	ANTINEOPLASIQUES D'ORIGINE VEGETALE
9224758			0	BAYER SANTE	2017-01-31	JO	2017-02-06	KOGENATE BAYER 1000 UI	poudre et solvant pour solution injectable	NA	S	N	N	O	N	N	KOGENATE BAY 1000UI/2,5ML INJ	KOGENATE BAYER 1000 UI POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9224764			0	BAYER SANTE	2017-01-31	JO	2017-02-06	KOGENATE BAYER 250 UI	poudre et solvant pour solution injectable	NA	S	N	N	O	N	N	KOGENATE BAY 250UI/2,5ML INJ	KOGENATE BAYER 250 UI POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9224770			0	BAYER SANTE	2017-01-31	JO	2017-02-06	KOGENATE BAYER 500 UI	poudre et solvant pour solution injectable	NA	S	N	N	O	N	N	KOGENATE BAY 500UI/2,5ML INJ	KOGENATE BAYER 500 UI POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9224971			0	CSL BEHRING GMBH	2017-02-17	JO	2017-02-22	HELIXATE NEXGEN 1000 UI/2.5 ML	poudre et solvant pour solution injectable	NA	D	N	N	O	N	N	HELIXATE NEXGEN 1000 UI PDR INJ	HELIXATE NEXGEN 1000 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9224988			0	CSL BEHRING GMBH	2017-02-17	JO	2017-02-22	HELIXATE NEXGEN 250 UI/2.5 ML	poudre et solvant pour solution injectable	NA	D	N	N	O	N	N	HELIXATE NEXGEN 250 UI PDR  INJ	HELIXATE NEXGEN 250 UI, poudre et solvant pour solution injectable	87	SOLVANT	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9224994			0	CSL BEHRING GMBH	2017-02-17	JO	2017-02-22	HELIXATE NEXGEN 500 UI/2.5 ML	poudre et solvant pour solution injectable	NA	D	N	N	O	N	N	HELIXATE NEXGEN 500 UI PDR INJ	HELIXATE NEXGEN 500 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9225812			0	GLAXOSMITHKLINE	2018-03-02	CNAMTS	2018-06-11	ENGERIX B 20 MICROGRAMMES/1 ML	VACCIN DE L'HEPATITE B RECOMBINANT ADSORBE, SUSPENSION INJECTABLE, 1 ML EN SERINGUE BACKSTOP PREREMPLIE	Note d'information n  DGS/PP2/DGOS/DSS 2017/72 DU 02/03/2017 relative a ENGERIX B 20 microgrammes/1ml et HBVAXPRO 10 MICROGRAMMES	D	N	N	N	N	N	ENGERIX B 20 AD SUSP INJ	ENGERIX B 20 MICROGRAMMES/1 ML, SUSPENSION INJECTABLE EN SERINGUE PREREMPLIE	50	SUSPENSION	281	SUSPENSION INJECTABLE				J07BC01	HEPATITE B, ANTIGENE PURIFIE	J07A3	HEPATITE
9225901			0	VIIV HEALTHCARE SAS	2018-07-31	JO	2018-08-06	TRIZIVIR	comprime pellicule	NA	D	N	N	O	N	N	TRIZIVIR CPR	TRIZIVIR 300 mg / 150 mg / 300 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE	2.0000	UD	ORALE	J05AR04	ZIDOVUDINE, LAMIVUDINE ET ABACAVIR	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9225918			0	LFB-BIOMEDICAMENTS	2017-06-13	JO	2017-06-26	FACTANE 100 UI/ml	poudre et solvant pour solution injectable (10 ml)	NA	S	N	N	O	N	N	FACTANE 1000UI/10ML PDR SOL INJ	FACTANE 100 UI/ML, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9225924			0	LFB-BIOMEDICAMENTS	2017-06-13	JO	2017-06-26	FACTANE  100 UI/ml	poudre et solvant pour solution injectable (2,5 ml)	NA	D	N	N	O	N	N	FACTANE 250 UI PDR ET SOL INJ	FACTANE 100 UI/mL, poudre et solvant pour solution injectable.	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9225930			0	LFB-BIOMEDICAMENTS	2017-06-13	JO	2017-06-26	FACTANE 100 UI/ml	poudre et solvant pour solution injectable (5 ml)	NA	D	N	N	O	N	N	FACTANE 500 UI PDR ET SOL INJ	FACTANE 500 UI/5 ML, POUDRE ET SOLVANT POUR SOLUTION INJECTABLE	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9226473			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	CEFALOTINE MERCK 1 G	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	S	N	N	N	N	N	CEFALOTINE MYL 1G PDR INJ	CEFALOTINE MYLAN 1 G, POUDRE POUR SUSPENSION INJECTABLE (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE				J01DB03	CEFALOTINE	J01D2	CEPHALOSPORINES INJECTABLES
9226496			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	CEFAZOLINE MERCK 1 G	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	CEFAZOLINE MYL 1 G PDR INJ IV IM	CEFAZOLINE MYLAN 1 g, poudre pour solution injectable (IM-IV) en flacon	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE				J01DB04	CEFAZOLINE	J01D2	CEPHALOSPORINES INJECTABLES
9226562			0	MYLAN SAS	2009-11-20	JO	2009-12-30	CISPLATINE MYLAN 10 MG/20 ML	solution pour perfusion en flacon	NA	S	N	O	N	O	O	CISPLATINE MKG 10MG/20ML INJ	CISPLATINE MERCK 10 MG/20 ML, SOLUTION INJECTABLE POUR PERFUSION EN FLACON	48	SOLUTION	295	SOLUTION INJECTABLE SOLUTION POUR PERFUS				L01XA01	CISPLATINE	L01X2	DERIVES DU PLATINE
9226585			0	MYLAN SAS	2009-11-20	JO	2009-12-30	CISPLATINE MYLAN 25 MG/50 ML	solution pour perfusion en flacon	NA	S	N	O	N	O	O	CISPLATINE MKG 25MG/50ML INJ	CISPLATINE MERCK 25 MG/50 ML, SOLUTION INJECTABLE POUR PERFUSION EN FLACON	48	SOLUTION	295	SOLUTION INJECTABLE SOLUTION POUR PERFUS				L01XA01	CISPLATINE	L01X2	DERIVES DU PLATINE
9226616			0	MYLAN SAS	2009-11-20	JO	2009-12-30	CISPLATINE MYLAN 50 MG/100 ML	solution pour perfusion en flacon	NA	S	N	O	N	O	O	CISPLATINE MKG 50MG/100ML INJ	CISPLATINE MERCK 50 MG/100 ML, SOLUTION INJECTABLE POUR PERFUSION EN FLACON	48	SOLUTION	295	SOLUTION INJECTABLE SOLUTION POUR PERFUS				L01XA01	CISPLATINE	L01X2	DERIVES DU PLATINE
9226763			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	METHYLPREDNISOLONE MERCK 120 MG	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	O	N	N	N	METHYLPREDNISOLONE MYL 120MG PDR INJ	METHYLPREDNISOLONE MYLAN 120 mg, poudre pour solution injectable (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE	7.5000	MG	ORALE	H02AB04	METHYLPREDNISOLONE	H02A1	CORTICOSTEROIDES INJECTABLES NON ASSOCIES
9226786			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	METHYLPREDNISOLONE MERCK 20 MG	Poudre pour solution en flacon	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	METHYLPREDNISOLONE MYL 20 MG PDR INJ	METHYLPREDNISOLONE MYLAN 20 mg, poudre pour solution injectable (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE	7.5000	MG	ORALE	H02AB04	METHYLPREDNISOLONE	H02A1	CORTICOSTEROIDES INJECTABLES NON ASSOCIES
9226792			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	METHYLPREDNISOLONE MERCK 40 MG	Poudre pour solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	METHYLPREDNISOLONE MYL 40 MG PDR INJ	METHYLPREDNISOLONE MYLAN 40 MG, POUDRE POUR SOLUTION INJECTABLE (IM-IV)	44	POUDRE	312	POUDRE POUR SOLUTION INJECTABLE	7.5000	MG	ORALE	H02AB04	METHYLPREDNISOLONE	H02A1	CORTICOSTEROIDES INJECTABLES NON ASSOCIES
9226852			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	NALBUPHINE MERCK 20 MG/2 ML	Solution injectable en ampoule	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	D	N	N	N	N	N	NALBUPHINE MYL 20 MG SOL INJ	NALBUPHINE MYLAN 20 MG/2 ML, SOLUTION INJECTABLE (IV - SC - IM)	48	SOLUTION	295	SOLUTION INJECTABLE	80.0000	MG	INJECTABLE	N02AF02	NALBUFINE	N02A	NARCOTIQUES
9226929			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	TOBRAMYCINE MERCK 25 MG/2,5 ML	Solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	S	N	N	N	N	N	TOBRAMYCINE MYL 25MG/2,5ML SOL	TOBRAMYCINE MYLAN 25 MG/2,5 ML, SOLUTION INJECTABLE (IM-IV) EN FLACON	48	SOLUTION	295	SOLUTION INJECTABLE				J01GB01	TOBRAMYCINE	J01K	AMINOSIDES
9226935			0	MERCK GENERIQUES	2009-04-29	JO	2009-12-30	TOBRAMYCINE MERCK 75 MG/1,5 ML	Solution injectable	Medicament retrocede pris en charge a titre derogatoire (JO du 28/07/04 - decision du 15/07/04)	S	N	N	N	N	N	TOBRAMYCINE MYL 75MG/1,5ML SOL	TOBRAMYCINE MYLAN 75 MG/1,5 ML, SOLUTION INJECTABLE (IM-IV) EN FLACON	48	SOLUTION	295	SOLUTION INJECTABLE				J01GB01	TOBRAMYCINE	J01K	AMINOSIDES
